"sku";"categories";"enabled";"family";"parent";"groups";"ACTIVE_INGREDIENT";"ATC_CODE";"BRAND_NAME";"BRAND_OWNER_GLN";"BRAND_OWNER_LOCATION";"BRAND_OWNER_NAME";"COUNTRY_OF_ORIGIN";"COUNTRY_REGULATORY_CODE";"DEPTH_MEASURE";"DEPTH_MEASURE-unit";"DOSAGE_FORM";"FREQUENCY";"GPC_CODE";"GROSS_WEIGHT_MEASURE";"GROSS_WEIGHT_MEASURE-unit";"GTIN";"GTIN_UNIT_LEVEL";"HEIGHT_MEASURE";"HEIGHT_MEASURE-unit";"ITEM_DESCRIPTION";"L3";"LABELING";"MANUFACTURER_GLN";"MANUFACTURER_LOCATION";"MANUFACTURER_NAME";"MANUFACTURER_PART_NUM";"MANU_SHORT";"MAX_TEMPERATURE_MEASURE";"MAX_TEMPERATURE_MEASURE-unit";"MIN_TEMPERATURE_MEASURE";"MIN_TEMPERATURE_MEASURE-unit";"NET_CONTENT";"NET_CONTENT_UOM";"PACK-groups";"PACK-products";"PACK-product_models";"ParentID";"price_reference-EUR";"price_reference-USD";"PRODUCT_DESCRIPTION";"ROUTE_OF_ADMINISTRATION";"SHELF_LIFE_DAYS";"SOURCEITEMID";"SOURCE_OF_DATA";"STORAGE_INSTRUCTIONS";"STRENGTH";"SUBSTITUTION-groups";"SUBSTITUTION-products";"SUBSTITUTION-product_models";"TRADE_ITEM_UNIT_DESCRIPTOR";"UNSPSC_CODE";"UPSELL-groups";"UPSELL-products";"UPSELL-product_models";"VOLUME_MEASURE";"VOLUME_MEASURE-unit";"WIDTH_MEASURE";"WIDTH_MEASURE-unit";"X_SELL-groups";"X_SELL-products";"X_SELL-product_models"
"100500";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Generic Red Strawberry, 53 mm, 1 Each [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100940XXA01S03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100499";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Generic Red Strawberry, 53 mm, 1 Each [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100940XXA01S01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100472";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Unidus_Corporation";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"KR";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Yellow, 53 mm, 1 Each [Unidus]";"Male_Condoms";"_UNKNOWN";"";"473-3 Gwangjang-Ro, Jeungpyeong-Eup, Jeungpyeong-Gun, Chungcheongbuk-Do, Korea";"Unidus_Corporation";"";"Unidus Corporation";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100956XXA01S03H";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100471";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Yellow, 53 mm, 1 Each [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100956XXA01S03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100470";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Yellow, 53 mm, 1 Each [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100956XXA01S01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100457";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Unidus_Corporation";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"KR";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Red, 53 mm, 1 Each [Unidus]";"Male_Condoms";"_UNKNOWN";"";"473-3 Gwangjang-Ro, Jeungpyeong-Eup, Jeungpyeong-Gun, Chungcheongbuk-Do, Korea";"Unidus_Corporation";"";"Unidus Corporation";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100955XXA01S03H";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100456";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Red, 53 mm, 1 Each [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100955XXA01S03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100455";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Red, 53 mm, 1 Each [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100955XXA01S01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100440";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Unidus_Corporation";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"KR";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Dume Classic, 53 mm, 1 Each [Unidus]";"Male_Condoms";"_UNKNOWN";"";"473-3 Gwangjang-Ro, Jeungpyeong-Eup, Jeungpyeong-Gun, Chungcheongbuk-Do, Korea";"Unidus_Corporation";"";"Unidus Corporation";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100944XXA01S03H";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100439";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Dume Classic, 53 mm, 1 Each [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100944XXA01S03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100438";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Limited";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Dume Classic, 53 mm, 1 Each [Suretex]";"Male_Condoms";"_UNKNOWN";"";"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130";"Suretex_Limited";"";"Suretex Limited";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100944XXA01S01X";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100437";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Qingdao_Double_Butterfly_Group_Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"CN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Dume Classic, 53 mm, 1 Each [Qingdao]";"Male_Condoms";"_UNKNOWN";"";"No. 103 Taidong 1st Road, Qingdao, China";"Qingdao_Double_Butterfly_Group_Ltd";"";"Qingdao Double Butterfly Group Ltd";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100944XXA01S02O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100436";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Dume Classic, 53 mm, 1 Each [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100944XXA01S03Y";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100424";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Unidus_Corporation";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"KR";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Chishango Vanilla, 53 mm, 1 Each [Unidus]";"Male_Condoms";"_UNKNOWN";"";"473-3 Gwangjang-Ro, Jeungpyeong-Eup, Jeungpyeong-Gun, Chungcheongbuk-Do, Korea";"Unidus_Corporation";"";"Unidus Corporation";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100943XXA01S03H";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100423";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Chishango Vanilla, 53 mm, 1 Each [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100943XXA01S03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100422";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Chishango Vanilla, 53 mm, 1 Each [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100943XXA01S01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100408";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Unidus_Corporation";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"KR";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Camo, 53 mm, 1 Each [Unidus]";"Male_Condoms";"_UNKNOWN";"";"473-3 Gwangjang-Ro, Jeungpyeong-Eup, Jeungpyeong-Gun, Chungcheongbuk-Do, Korea";"Unidus_Corporation";"";"Unidus Corporation";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100962XXA01S03H";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100407";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Camo, 53 mm, 1 Each [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100962XXA01S03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100406";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Limited";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Camo, 53 mm, 1 Each [Suretex]";"Male_Condoms";"_UNKNOWN";"";"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130";"Suretex_Limited";"";"Suretex Limited";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100962XXA01S01X";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100405";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Qingdao_Double_Butterfly_Group_Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"CN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Camo, 53 mm, 1 Each [Qingdao]";"Male_Condoms";"_UNKNOWN";"";"No. 103 Taidong 1st Road, Qingdao, China";"Qingdao_Double_Butterfly_Group_Ltd";"";"Qingdao Double Butterfly Group Ltd";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100962XXA01S02O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100404";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Camo, 53 mm, 1 Each [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100962XXA01S03Y";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100403";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Camo, 53 mm, 1 Each [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100962XXA01S01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100381";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Unidus_Corporation";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"KR";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, 1 Each [Unidus]";"Male_Condoms";"_UNKNOWN";"";"473-3 Gwangjang-Ro, Jeungpyeong-Eup, Jeungpyeong-Gun, Chungcheongbuk-Do, Korea";"Unidus_Corporation";"";"Unidus Corporation";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100127XXA01S03H";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100380";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, 1 Each [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100127XXA01S03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100378";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Limited";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, 1 Each [Suretex]";"Male_Condoms";"_UNKNOWN";"";"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130";"Suretex_Limited";"";"Suretex Limited";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100127XXA01S03A_OLD";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100379";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Limited";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, 1 Each [Suretex]";"Male_Condoms";"_UNKNOWN";"";"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130";"Suretex_Limited";"";"Suretex Limited";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100127XXA01S01X";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100377";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Qingdao_Double_Butterfly_Group_Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"CN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, 1 Each [Qingdao]";"Male_Condoms";"_UNKNOWN";"";"NO 103 Taidong 1 Road, Qingdoa, China";"Qingdao_Double_Butterfly_Group_Ltd";"";"Qingdao Double Butterfly Group Ltd";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100127XXA01S02O_OLD";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100376";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, 1 Each [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100127XXA01S03Y_OLD";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100375";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, 1 Each [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor Darul, Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100127XXA01S01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100362";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Unidus_Corporation";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"KR";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue Denim, 53 mm, 1 Each [Unidus]";"Male_Condoms";"_UNKNOWN";"";"473-3 Gwangjang-Ro, Jeungpyeong-Eup, Jeungpyeong-Gun, Chungcheongbuk-Do, Korea";"Unidus_Corporation";"";"Unidus Corporation";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100942XXA01S03H";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100361";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue Denim, 53 mm, 1 Each [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100942XXA01S03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100360";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Limited";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue Denim, 53 mm, 1 Each [Suretex]";"Male_Condoms";"_UNKNOWN";"";"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130";"Suretex_Limited";"";"Suretex Limited";"";"";"";"";"1";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100942XXA01S01X";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
